Country,Gender,population,Income,incomepc,Age,Education,pc,Videogames,Piano,Teamsport,gym,Restaurant,Charity,Ecommerce,Information,taste,segments
UK,0,7500,10000.0,5000.0,59,Bac,2,0,0,0,0,0,0,1,"Non, pas du tout",5,2
UK,0,30000,24999.5,6249.875,45,Bac,4,1,0,0,1,1,0,1,"Oui, partiellement",5,3
UK,0,30000,54999.5,18333.166666666668,32,Bac+5,3,0,0,0,0,1,0,0,"Non, pas du tout",5,3
DE,0,3500,34995.00000000001,17497.500000000004,62,Bac+2/Bac+3,2,0,0,0,1,1,0,1,"Oui, tout à fait",0,2
UK,1,30000,44999.5,14999.833333333334,65,Bac,3,0,0,1,0,1,0,1,"Oui, partiellement",0,2
UK,1,30000,24999.5,24999.5,58,Bac+2/Bac+3,1,0,0,0,0,1,0,1,"Oui, tout à fait",5,2
ES,0,1000000,10000.0,5000.0,38,Bac+2/Bac+3,2,0,0,0,1,1,0,1,"Oui, partiellement",0,0
UK,0,75000,44999.5,11249.875,51,Bac,4,0,0,0,0,1,0,1,"Oui, tout à fait",5,3
UK,1,3500,74999.5,74999.5,49,Bac+5,1,1,0,0,0,1,0,1,"Oui, tout à fait",0,1
FR,1,30000,54999.5,27499.75,64,Bac,2,0,0,0,0,1,0,1,"Non, pas du tout",10,1
UK,0,7500,10000.0,5000.0,53,Bac,2,1,0,0,0,1,0,1,"Oui, partiellement",5,2
DE,0,3500,24999.5,12499.75,65,Collège,2,0,0,0,0,0,0,1,"Non, pas du tout",10,2
DE,0,7500,74999.5,37499.75,75,Collège,2,0,0,0,0,1,0,1,"Oui, partiellement",0,1
FR,0,7500,54999.5,27499.75,74,Bac+5,2,0,0,1,0,1,0,1,"Oui, partiellement",0,1
DE,0,30000,34995.00000000001,17497.500000000004,60,Bac,2,0,0,0,0,1,0,1,"Non, pas du tout",0,2
ES,1,1000000,24999.5,8333.166666666666,58,Bac+2/Bac+3,3,1,0,1,0,1,0,1,"Oui, tout à fait",20,0
FR,0,30000,34995.00000000001,17497.500000000004,67,Bac,2,1,0,0,0,1,0,1,"Non, pas du tout",0,2
ES,0,1000000,10000.0,2000.0,41,Bac+5,5,1,0,0,0,0,0,1,"Non, pas du tout",0,0
FR,0,30000,54999.5,18333.166666666668,37,Bac+2/Bac+3,3,0,0,0,0,1,0,1,"Oui, partiellement",5,3
DE,1,7500,24999.5,24999.5,47,Collège,1,0,0,0,0,0,0,1,"Oui, partiellement",0,2
FR,0,1000,44999.5,22499.75,28,Bac+5,2,0,0,1,0,1,0,1,"Non, pas du tout",5,3
ES,1,30000,10000.0,5000.0,26,Bac+5,2,1,0,0,0,1,0,1,"Oui, partiellement",0,3
FR,0,30000,64999.5,32499.75,76,Bac+2/Bac+3,2,0,0,0,0,1,0,0,"Oui, tout à fait",5,1
DE,0,30000,34995.00000000001,17497.500000000004,28,Bac+5,2,0,0,0,0,1,0,1,"Oui, tout à fait",10,3
ES,0,750000,24999.5,4999.9,33,Collège,5,1,0,0,0,0,0,1,"Oui, partiellement",20,0
FR,0,7500,24999.5,24999.5,64,Bac,1,0,0,1,1,1,0,1,"Oui, partiellement",5,2
UK,1,75000,84999.5,21249.875,69,Bac+2/Bac+3,4,0,0,0,0,1,0,1,"Non, pas du tout",5,1
ES,0,30000,34995.00000000001,8748.750000000002,56,Collège,4,0,0,0,0,1,0,1,"Oui, partiellement",0,3
UK,1,30000,44999.5,11249.875,21,Bac+2/Bac+3,4,1,0,1,1,1,0,1,"Oui, tout à fait",20,3
ES,1,30000,24999.5,12499.75,49,Bac+5,2,1,0,0,0,1,0,1,"Oui, partiellement",5,2
FR,0,75000,74999.5,18749.875,41,Bac+2/Bac+3,4,0,0,0,0,1,0,1,"Oui, tout à fait",0,3
DE,0,30000,34995.00000000001,11665.000000000002,21,Bac,3,1,0,0,1,1,0,1,"Oui, tout à fait",5,3
ES,0,30000,34995.00000000001,8748.750000000002,34,Bac+5,4,1,0,0,1,1,0,1,"Oui, partiellement",5,3
ES,0,1000000,34995.00000000001,17497.500000000004,69,Bac,2,0,0,0,1,0,0,1,"Non, pas du tout",0,0
ES,1,30000,54999.5,9166.583333333334,26,Bac+5,6,1,0,0,1,1,0,1,"Oui, partiellement",10,3
ES,1,1000000,84999.5,21249.875,29,Bac+2/Bac+3,4,1,0,0,0,1,0,1,"Oui, partiellement",0,0
FR,0,30000,24999.5,4999.9,43,Bac+2/Bac+3,5,1,0,0,0,0,0,1,"Oui, partiellement",0,3
FR,0,3500,24999.5,8333.166666666666,57,Bac+2/Bac+3,3,0,0,0,0,1,0,1,"Oui, tout à fait",5,2
ES,1,75000,24999.5,6249.875,39,Bac+5,4,1,0,1,1,1,1,1,"Oui, tout à fait",5,3
ES,0,750000,10000.0,3333.3333333333335,47,Bac,3,1,0,0,0,1,0,1,"Oui, tout à fait",5,0
UK,1,30000,34995.00000000001,11665.000000000002,33,Bac,3,1,0,0,1,0,0,1,"Oui, partiellement",0,3
FR,1,7500,84999.5,42499.75,52,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Oui, partiellement",0,1
UK,1,30000,10000.0,10000.0,54,Bac+2/Bac+3,1,1,0,0,0,1,0,1,"Oui, partiellement",0,2
FR,1,30000,34995.00000000001,11665.000000000002,49,Bac+2/Bac+3,3,1,0,0,0,1,0,1,"Oui, partiellement",5,3
FR,0,1000,64999.5,32499.75,54,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Oui, tout à fait",0,1
FR,1,75000,74999.5,37499.75,66,Bac,2,0,0,0,1,1,0,1,"Oui, partiellement",0,1
ES,0,30000,64999.5,21666.5,43,Bac+5,3,0,0,0,0,1,0,1,"Oui, partiellement",5,1
FR,0,30000,34995.00000000001,11665.000000000002,56,Bac+5,3,0,0,0,1,1,0,1,"Oui, tout à fait",0,3
FR,0,30000,10000.0,10000.0,71,Bac,1,0,0,0,0,1,0,1,"Non, pas du tout",0,2
DE,1,30000,84999.5,42499.75,68,Collège,2,0,0,0,1,1,0,1,"Oui, partiellement",5,1
DE,1,30000,24999.5,8333.166666666666,43,Collège,3,0,0,0,0,1,0,1,"Non, pas du tout",0,3
DE,1,30000,84999.5,21249.875,44,Bac+5,4,1,0,1,1,1,0,1,"Oui, partiellement",5,1
ES,1,30000,34995.00000000001,17497.500000000004,78,Bac+2/Bac+3,2,0,0,1,0,1,0,1,"Oui, partiellement",0,2
FR,1,30000,84999.5,28333.166666666668,36,Bac+2/Bac+3,3,1,0,1,1,1,0,1,"Oui, tout à fait",10,1
UK,1,75000,74999.5,14999.9,40,Bac+5,5,1,0,0,1,0,0,1,"Oui, tout à fait",10,3
DE,0,75000,24999.5,24999.5,60,Bac+2/Bac+3,1,0,0,0,0,0,0,1,"Oui, partiellement",0,2
ES,1,750000,84999.5,16999.9,42,Bac+5,5,1,0,0,1,1,0,1,"Oui, tout à fait",10,0
FR,1,1000,54999.5,13749.875,63,Bac+5,4,0,0,0,0,1,0,1,"Non, pas du tout",5,3
UK,1,1000000,34995.00000000001,34995.00000000001,72,Bac+2/Bac+3,1,0,0,0,0,1,0,1,"Oui, partiellement",10,0
FR,1,7500,84999.5,21249.875,52,Bac+5,4,0,0,0,0,1,0,1,"Oui, partiellement",20,1
FR,0,1000,34995.00000000001,17497.500000000004,46,Bac,2,0,0,0,0,0,0,0,"Oui, partiellement",5,2
UK,1,3500,54999.5,27499.75,64,Bac+2/Bac+3,2,1,0,0,0,1,0,1,"Non, pas du tout",0,1
UK,1,30000,34995.00000000001,8748.750000000002,42,Bac+5,4,1,0,1,0,0,0,1,"Oui, tout à fait",5,3
DE,0,1000,24999.5,12499.75,44,Bac+5,2,0,0,0,0,1,0,1,"Oui, partiellement",5,2
UK,1,3500,10000.0,5000.0,60,Bac,2,1,0,0,0,1,0,1,"Oui, partiellement",5,2
FR,1,750000,64999.5,32499.75,71,Doctorat,2,0,0,0,0,1,0,1,"Oui, partiellement",10,1
FR,1,3500,54999.5,54999.5,59,Bac,1,0,0,0,0,1,0,1,"Oui, partiellement",0,1
ES,0,30000,10000.0,3333.3333333333335,33,Collège,3,1,0,0,0,1,0,1,"Oui, tout à fait",0,3
DE,0,1000,10000.0,5000.0,36,Bac+5,2,0,0,0,0,0,0,0,"Oui, partiellement",5,2
DE,0,30000,24999.5,24999.5,51,Collège,1,0,0,0,0,0,0,1,"Oui, partiellement",5,2
UK,1,30000,10000.0,5000.0,70,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Oui, partiellement",0,2
FR,0,75000,34995.00000000001,8748.750000000002,30,Bac+5,4,1,0,0,0,0,0,1,"Oui, tout à fait",5,3
UK,0,7500,44999.5,22499.75,25,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Oui, partiellement",5,3
DE,1,750000,84999.5,42499.75,63,Bac+5,2,0,0,0,0,1,0,1,"Non, pas du tout",0,1
UK,1,30000,84999.5,28333.166666666668,49,Bac+5,3,1,0,1,0,1,0,1,"Oui, partiellement",10,1
DE,1,1000000,34995.00000000001,17497.500000000004,53,Bac+2/Bac+3,2,1,0,1,0,1,0,1,"Oui, partiellement",0,0
FR,0,1000,34995.00000000001,6999.000000000002,44,Bac,5,1,0,1,0,1,0,1,"Oui, partiellement",5,3
UK,1,1000,74999.5,18749.875,69,Bac+5,4,1,0,1,1,1,0,1,"Oui, tout à fait",5,1
DE,1,3500,34995.00000000001,17497.500000000004,22,Bac,2,0,0,0,0,1,0,0,"Oui, tout à fait",5,3
DE,1,75000,34995.00000000001,17497.500000000004,30,Bac,2,1,0,0,0,1,0,1,"Non, pas du tout",0,3
ES,1,30000,64999.5,21666.5,39,Bac+2/Bac+3,3,1,0,0,1,1,0,1,"Oui, tout à fait",10,3
FR,1,30000,10000.0,10000.0,65,Bac,1,0,0,0,0,1,0,1,"Oui, partiellement",0,2
FR,0,3500,34995.00000000001,8748.750000000002,40,Bac,4,0,0,0,0,0,0,1,"Oui, partiellement",5,3
DE,1,1000000,84999.5,28333.166666666668,24,Bac+5,3,1,0,0,1,1,0,1,"Oui, tout à fait",10,0
FR,0,750000,64999.5,12999.9,29,Bac+2/Bac+3,5,1,0,1,0,1,0,1,"Oui, partiellement",0,0
ES,0,750000,24999.5,6249.875,48,Bac+5,4,0,0,0,0,1,0,1,"Oui, tout à fait",10,0
ES,1,3500,10000.0,2500.0,20,Bac,4,1,0,0,1,1,0,1,"Oui, partiellement",0,3
UK,1,3500,24999.5,12499.75,33,Collège,2,1,0,1,0,0,0,1,"Oui, partiellement",5,3
DE,0,30000,10000.0,10000.0,45,Bac,1,1,0,0,0,1,0,1,"Oui, partiellement",0,2
DE,1,7500,10000.0,5000.0,73,Bac+2/Bac+3,2,1,0,0,0,1,0,1,"Oui, partiellement",0,2
DE,0,30000,34995.00000000001,17497.500000000004,71,Collège,2,0,0,0,0,1,0,0,"Non, pas du tout",0,2
ES,1,30000,54999.5,13749.875,38,Bac+2/Bac+3,4,1,1,0,1,1,0,1,"Oui, tout à fait",0,3
FR,0,1000,10000.0,1666.6666666666667,30,Bac+2/Bac+3,6,0,0,0,0,1,0,1,"Oui, partiellement",0,3
DE,0,30000,44999.5,22499.75,40,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",5,2
DE,0,30000,34995.00000000001,17497.500000000004,63,Bac,2,1,0,1,1,1,0,1,"Oui, partiellement",5,2
FR,0,3500,54999.5,18333.166666666668,42,Bac+2/Bac+3,3,0,0,0,1,0,0,0,"Oui, tout à fait",5,3
DE,1,75000,74999.5,37499.75,70,Bac+2/Bac+3,2,1,0,0,0,1,0,1,"Non, pas du tout",0,1
FR,0,30000,64999.5,16249.875,42,Bac+2/Bac+3,4,1,0,0,0,1,0,1,"Oui, tout à fait",0,3
FR,1,30000,24999.5,8333.166666666666,44,Bac+2/Bac+3,3,1,0,0,0,1,0,1,"Non, pas du tout",5,3
FR,0,30000,64999.5,32499.75,65,Bac+5,2,1,0,0,1,1,0,1,"Oui, partiellement",0,1
DE,1,750000,54999.5,18333.166666666668,31,Bac,3,1,0,1,1,1,0,1,"Oui, tout à fait",5,0
ES,0,30000,10000.0,3333.3333333333335,40,Collège,3,1,0,0,0,0,0,1,"Non, pas du tout",0,3
FR,0,7500,10000.0,10000.0,70,Bac,1,0,0,1,0,1,0,1,"Oui, partiellement",5,2
FR,0,75000,84999.5,42499.75,65,Bac+5,2,0,0,0,0,1,0,1,"Oui, partiellement",5,1
UK,1,7500,74999.5,37499.75,30,Bac+5,2,1,0,1,1,1,0,1,"Oui, tout à fait",0,1
UK,1,1000000,10000.0,10000.0,66,Bac,1,0,0,0,0,1,0,0,"Oui, partiellement",10,0
FR,0,1000000,34995.00000000001,34995.00000000001,34,Bac+5,1,0,0,0,0,0,0,1,"Oui, partiellement",0,0
ES,0,30000,44999.5,7499.916666666667,72,Bac+5,6,1,0,0,0,1,0,1,"Oui, partiellement",0,3
UK,0,30000,24999.5,12499.75,23,Bac,2,0,0,0,0,1,0,1,"Non, pas du tout",0,3
DE,0,30000,10000.0,5000.0,33,Bac,2,1,0,1,1,1,0,1,"Non, pas du tout",0,3
DE,1,1000,84999.5,42499.75,47,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Oui, tout à fait",0,1
FR,1,30000,44999.5,22499.75,44,Bac+5,2,1,0,1,0,1,0,1,"Oui, tout à fait",5,1
UK,1,1000,34995.00000000001,17497.500000000004,62,Bac+5,2,0,0,0,0,1,0,1,"Oui, tout à fait",0,2
FR,0,1000,10000.0,10000.0,62,Bac,1,0,0,0,0,1,0,1,"Oui, partiellement",5,2
UK,0,3500,24999.5,12499.75,72,Bac,2,0,0,0,0,0,0,1,"Oui, tout à fait",0,2
UK,0,3500,10000.0,3333.3333333333335,45,Bac+5,3,0,0,0,0,1,0,1,"Oui, partiellement",0,3
FR,1,30000,44999.5,22499.75,64,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Oui, partiellement",5,2
UK,0,1000,54999.5,18333.166666666668,29,Bac+5,3,1,0,0,0,1,0,1,"Oui, partiellement",0,3
UK,0,30000,34995.00000000001,11665.000000000002,26,Bac+5,3,1,0,1,1,1,0,1,"Oui, tout à fait",0,3
UK,1,1000000,24999.5,24999.5,75,Bac,1,0,0,0,1,0,0,1,"Oui, partiellement",0,0
UK,1,30000,34995.00000000001,34995.00000000001,39,Bac,1,1,0,0,0,1,0,1,"Oui, tout à fait",0,1
DE,1,3500,84999.5,42499.75,68,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",5,1
UK,0,75000,64999.5,32499.75,40,Bac+2/Bac+3,2,1,0,0,0,1,0,1,"Oui, partiellement",0,1
UK,0,30000,84999.5,16999.9,40,Bac+2/Bac+3,5,1,0,0,1,1,0,1,"Oui, tout à fait",0,3
DE,1,30000,24999.5,12499.75,36,Bac,2,1,0,0,0,1,0,1,"Oui, partiellement",5,3
UK,1,1000000,84999.5,42499.75,44,Bac+5,2,1,0,0,0,1,0,1,"Oui, tout à fait",0,0
FR,1,1000,34995.00000000001,17497.500000000004,76,Bac,2,0,0,0,0,1,0,1,"Oui, tout à fait",0,2
FR,0,30000,34995.00000000001,17497.500000000004,73,Collège,2,0,0,0,0,1,0,1,"Oui, tout à fait",0,2
UK,0,30000,34995.00000000001,17497.500000000004,34,Bac+5,2,0,0,0,0,1,0,1,"Oui, partiellement",0,3
ES,0,30000,54999.5,13749.875,21,Bac+2/Bac+3,4,1,0,0,1,1,0,1,"Oui, partiellement",5,3
ES,0,30000,24999.5,4166.583333333333,28,Bac+2/Bac+3,6,1,0,0,0,0,0,1,"Non, pas du tout",5,3
UK,0,30000,24999.5,12499.75,30,Bac+5,2,1,0,0,1,1,0,1,"Oui, partiellement",0,3
FR,0,1000,10000.0,5000.0,64,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",0,2
FR,0,30000,44999.5,22499.75,57,Bac,2,0,0,1,0,1,0,1,"Oui, partiellement",0,2
DE,1,7500,54999.5,27499.75,46,Bac,2,1,0,0,0,1,0,1,"Oui, tout à fait",10,1
DE,0,1000000,34995.00000000001,4999.285714285716,43,Collège,7,1,0,0,0,1,0,1,"Oui, tout à fait",10,0
ES,0,75000,10000.0,3333.3333333333335,19,Bac,3,1,0,0,0,1,0,1,"Oui, partiellement",5,3
DE,0,75000,24999.5,6249.875,40,Collège,4,1,0,1,0,0,0,1,"Oui, partiellement",10,3
DE,0,75000,84999.5,16999.9,25,Bac,5,0,0,1,1,1,0,1,"Oui, partiellement",5,3
FR,0,1000000,64999.5,10833.25,44,Bac+5,6,0,0,0,0,1,0,1,"Oui, tout à fait",5,0
UK,1,30000,10000.0,5000.0,62,Bac,2,0,0,0,0,0,0,1,"Oui, partiellement",5,2
UK,1,75000,24999.5,24999.5,34,Bac,1,0,0,0,0,1,0,1,"Oui, partiellement",0,2
FR,0,7500,10000.0,5000.0,49,Bac+5,2,1,0,0,0,1,0,1,"Oui, partiellement",0,2
DE,0,30000,54999.5,18333.166666666668,18,Bac,3,1,0,1,1,1,0,1,"Oui, partiellement",5,3
FR,0,7500,10000.0,10000.0,67,Bac+5,1,0,0,0,0,1,0,1,"Non, pas du tout",0,2
FR,0,1000,10000.0,10000.0,26,Bac+5,1,0,0,0,0,1,0,1,"Oui, partiellement",5,2
UK,0,75000,34995.00000000001,8748.750000000002,49,Bac+5,4,0,0,0,0,1,0,0,"Oui, partiellement",0,3
FR,0,30000,24999.5,12499.75,65,Bac,2,1,0,0,0,0,0,1,"Oui, partiellement",0,2
FR,0,3500,24999.5,12499.75,66,Collège,2,0,0,0,1,1,0,1,"Oui, tout à fait",0,2
DE,1,30000,44999.5,44999.5,59,Bac,1,1,0,0,0,1,0,1,"Non, pas du tout",5,1
FR,1,7500,34995.00000000001,17497.500000000004,36,Bac,2,1,0,0,0,1,0,1,"Oui, tout à fait",20,3
DE,0,30000,44999.5,22499.75,45,Bac,2,0,0,0,0,0,0,0,"Oui, partiellement",5,2
ES,0,75000,74999.5,14999.9,67,Doctorat,5,0,0,0,0,0,0,0,"Non, pas du tout",5,3
UK,0,1000,74999.5,37499.75,48,Bac+5,2,1,0,0,1,1,0,1,"Oui, partiellement",0,1
DE,0,30000,24999.5,12499.75,62,Collège,2,1,0,0,0,1,0,1,"Non, pas du tout",20,2
FR,0,1000000,54999.5,18333.166666666668,25,Bac+5,3,1,0,1,1,1,0,1,"Oui, partiellement",5,0
UK,0,750000,10000.0,10000.0,71,Bac,1,0,0,0,0,0,0,1,"Oui, partiellement",0,2
UK,0,7500,44999.5,22499.75,66,Bac,2,1,0,0,0,1,0,1,"Non, pas du tout",0,2
DE,1,30000,44999.5,22499.75,69,Doctorat,2,0,0,0,0,0,0,1,"Oui, partiellement",5,2
FR,0,75000,64999.5,16249.875,26,Bac+5,4,1,0,1,1,1,0,0,"Oui, tout à fait",5,3
UK,0,1000000,24999.5,24999.5,55,Bac,1,0,0,0,0,1,0,1,"Non, pas du tout",0,0
DE,1,7500,24999.5,3571.3571428571427,19,Bac,7,1,0,1,0,1,0,1,"Oui, tout à fait",10,3
DE,0,75000,34995.00000000001,34995.00000000001,28,Bac,1,0,0,1,1,1,0,1,"Oui, partiellement",5,1
FR,0,1000,34995.00000000001,17497.500000000004,49,Bac+2/Bac+3,2,1,0,0,0,1,0,1,"Oui, partiellement",0,2
DE,0,7500,64999.5,21666.5,33,Bac,3,1,0,1,0,1,0,1,"Oui, partiellement",10,3
DE,1,30000,84999.5,21249.875,48,Bac+5,4,0,0,0,0,0,1,0,"Oui, tout à fait",10,1
DE,1,30000,44999.5,44999.5,27,Collège,1,0,0,0,0,0,1,0,"Oui, tout à fait",5,1
DE,0,30000,24999.5,24999.5,26,Bac,1,1,0,0,1,1,0,1,"Oui, partiellement",5,3
DE,1,3500,84999.5,21249.875,82,Collège,4,1,0,0,0,1,0,1,"Oui, partiellement",5,1
UK,1,30000,44999.5,14999.833333333334,53,Bac+2/Bac+3,3,1,0,0,0,1,0,1,"Oui, partiellement",0,3
UK,1,30000,10000.0,5000.0,34,Bac+5,2,0,1,0,1,0,0,0,"Oui, tout à fait",5,3
DE,1,7500,64999.5,32499.75,67,Collège,2,0,0,0,0,1,0,0,"Oui, partiellement",5,1
ES,1,75000,34995.00000000001,8748.750000000002,57,Collège,4,0,0,0,0,1,0,1,"Oui, partiellement",0,3
DE,1,75000,44999.5,14999.833333333334,20,Bac,3,1,0,0,0,1,0,1,"Non, pas du tout",10,3
ES,0,30000,44999.5,11249.875,52,Bac+2/Bac+3,4,1,0,0,0,1,0,1,"Oui, partiellement",5,3
FR,0,30000,10000.0,5000.0,28,Bac,2,1,0,0,0,1,0,1,"Oui, partiellement",10,3
ES,0,75000,10000.0,2500.0,40,Bac+2/Bac+3,4,0,0,0,0,1,0,1,"Non, pas du tout",0,3
FR,1,30000,10000.0,2500.0,19,Bac+2/Bac+3,4,1,0,1,1,1,0,1,"Oui, tout à fait",5,3
FR,1,7500,10000.0,10000.0,27,Bac,1,1,0,0,0,1,0,1,"Non, pas du tout",5,2
FR,1,30000,44999.5,22499.75,73,Bac+2/Bac+3,2,1,0,0,0,1,0,1,"Oui, partiellement",5,2
ES,0,1000000,54999.5,13749.875,18,Bac+2/Bac+3,4,1,0,0,0,1,0,1,"Oui, partiellement",0,0
FR,0,3500,10000.0,3333.3333333333335,54,Bac,3,0,0,0,0,1,0,1,"Oui, tout à fait",5,2
FR,0,30000,34995.00000000001,8748.750000000002,38,Bac+2/Bac+3,4,1,0,0,1,1,0,1,"Oui, tout à fait",5,3
FR,0,30000,44999.5,8999.9,29,Bac+5,5,1,0,0,1,1,0,1,"Oui, tout à fait",5,3
DE,0,1000,54999.5,27499.75,67,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Oui, partiellement",5,1
FR,1,75000,24999.5,24999.5,30,Bac+5,1,1,0,0,1,1,0,1,"Oui, partiellement",5,3
FR,1,7500,34995.00000000001,11665.000000000002,52,Bac,3,0,0,0,1,0,0,1,"Oui, tout à fait",0,3
UK,0,7500,24999.5,4999.9,22,Bac,5,0,0,0,0,1,0,1,"Oui, partiellement",10,3
ES,0,30000,10000.0,5000.0,22,Bac+5,2,1,0,0,0,1,0,1,"Non, pas du tout",0,3
ES,0,30000,10000.0,3333.3333333333335,51,Bac+2/Bac+3,3,1,0,0,0,1,0,1,"Oui, tout à fait",0,3
FR,1,30000,24999.5,8333.166666666666,30,Bac,3,1,0,0,0,1,0,1,"Oui, partiellement",5,3
FR,0,75000,64999.5,64999.5,34,Doctorat,1,1,0,0,0,1,0,1,"Oui, partiellement",5,1
FR,0,7500,34995.00000000001,17497.500000000004,57,Collège,2,0,0,0,0,0,0,1,"Oui, tout à fait",0,2
UK,1,7500,10000.0,2000.0,22,Bac,5,0,0,0,1,0,0,0,"Oui, tout à fait",20,3
FR,1,1000000,64999.5,32499.75,47,Bac+2/Bac+3,2,1,0,0,1,1,0,1,"Oui, partiellement",10,0
FR,0,1000,10000.0,2500.0,33,Bac,4,1,0,0,0,1,0,1,"Oui, partiellement",5,3
ES,1,1000000,24999.5,24999.5,65,Bac+2/Bac+3,1,1,0,0,0,1,0,1,"Oui, partiellement",0,0
DE,1,75000,84999.5,28333.166666666668,31,Bac+5,3,1,0,1,1,0,0,0,"Oui, tout à fait",10,1
FR,1,30000,54999.5,27499.75,54,Bac+2/Bac+3,2,1,0,0,0,1,0,1,"Oui, tout à fait",0,1
UK,1,30000,74999.5,37499.75,29,Bac+2/Bac+3,2,1,0,1,0,1,0,1,"Oui, partiellement",5,1
DE,1,30000,34995.00000000001,17497.500000000004,66,Bac+5,2,1,0,0,0,1,0,1,"Oui, tout à fait",0,2
ES,1,750000,54999.5,18333.166666666668,66,Bac+2/Bac+3,3,1,0,0,0,0,0,1,"Oui, tout à fait",5,0
ES,1,30000,34995.00000000001,17497.500000000004,67,Bac+2/Bac+3,2,1,0,0,0,1,0,1,"Oui, partiellement",5,2
ES,0,1000000,10000.0,5000.0,43,Bac+2/Bac+3,2,0,0,0,0,0,0,1,"Oui, partiellement",0,0
UK,1,30000,24999.5,12499.75,57,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Oui, partiellement",10,2
FR,1,30000,10000.0,10000.0,39,Collège,1,1,0,0,0,1,0,1,"Non, pas du tout",0,2
UK,1,30000,74999.5,18749.875,39,Bac+2/Bac+3,4,1,0,1,1,1,0,1,"Oui, partiellement",0,3
UK,0,30000,84999.5,14166.583333333334,33,Bac+5,6,1,0,1,1,1,0,1,"Oui, tout à fait",5,3
UK,0,30000,54999.5,54999.5,35,Bac,1,1,0,1,1,1,1,0,"Oui, tout à fait",0,1
UK,0,30000,54999.5,13749.875,39,Bac+2/Bac+3,4,1,0,0,1,1,0,1,"Oui, tout à fait",10,3
UK,0,1000000,34995.00000000001,11665.000000000002,57,Bac,3,1,0,1,0,1,1,1,"Oui, partiellement",5,0
ES,1,30000,10000.0,5000.0,65,Collège,2,1,0,0,0,1,0,0,"Oui, partiellement",0,2
UK,0,750000,64999.5,16249.875,45,Bac,4,1,0,1,1,0,0,1,"Oui, tout à fait",0,0
UK,0,3500,54999.5,27499.75,47,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",5,1
ES,0,1000000,54999.5,27499.75,64,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Oui, partiellement",0,0
ES,1,30000,24999.5,24999.5,74,Bac+2/Bac+3,1,0,0,0,0,1,0,1,"Oui, partiellement",0,2
FR,1,75000,74999.5,37499.75,59,Bac+5,2,0,0,1,1,1,0,1,"Oui, partiellement",0,1
UK,0,30000,44999.5,7499.916666666667,44,Bac,6,1,0,0,0,1,0,1,"Oui, partiellement",5,3
FR,1,7500,44999.5,22499.75,62,Bac+5,2,1,0,0,0,1,0,1,"Oui, partiellement",0,2
UK,0,7500,10000.0,10000.0,26,Bac+2/Bac+3,1,0,0,0,0,1,0,1,"Non, pas du tout",5,2
FR,0,30000,24999.5,8333.166666666666,29,Bac+5,3,1,0,0,1,1,0,1,"Oui, tout à fait",20,3
FR,0,7500,10000.0,10000.0,43,Bac,1,0,0,0,0,0,0,1,"Oui, partiellement",0,2
ES,0,30000,24999.5,6249.875,55,Bac+2/Bac+3,4,0,0,0,1,1,0,1,"Oui, partiellement",0,3
FR,0,75000,54999.5,54999.5,55,Bac+5,1,0,0,0,0,1,0,1,"Oui, partiellement",5,1
UK,1,30000,34995.00000000001,17497.500000000004,65,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",5,2
FR,0,30000,10000.0,10000.0,47,Bac,1,1,0,0,0,0,0,0,"Oui, partiellement",0,2
ES,1,1000000,24999.5,8333.166666666666,56,Collège,3,0,0,0,0,0,0,1,"Oui, partiellement",0,0
UK,0,30000,24999.5,24999.5,26,Bac+2/Bac+3,1,1,0,0,0,1,0,1,"Oui, partiellement",5,3
UK,0,3500,10000.0,5000.0,57,Bac,2,1,0,0,0,0,0,1,"Non, pas du tout",5,2
FR,1,75000,84999.5,42499.75,64,Bac+5,2,0,0,0,0,0,0,1,"Oui, tout à fait",10,1
FR,0,3500,54999.5,18333.166666666668,38,Bac+5,3,0,0,1,0,1,0,1,"Oui, partiellement",0,3
UK,0,750000,24999.5,12499.75,35,Bac,2,1,0,0,0,1,0,1,"Oui, partiellement",5,0
ES,0,1000,10000.0,3333.3333333333335,51,Bac+2/Bac+3,3,0,0,0,0,1,0,0,"Non, pas du tout",0,2
DE,1,30000,64999.5,32499.75,69,Bac+5,2,1,0,0,0,1,0,1,"Oui, partiellement",0,1
DE,0,75000,84999.5,28333.166666666668,21,Collège,3,0,0,1,1,1,0,1,"Non, pas du tout",0,1
UK,0,3500,84999.5,28333.166666666668,48,Bac,3,0,0,0,1,1,0,1,"Oui, partiellement",5,1
